3,1,299.8952079330917,374.01621819110534,73.63654138142806,118.76573723958961
3,2,327.8661358546944,311.22413096235897,74.42568342406798,78.79253993566766
3,3,963.2152579912852,352.70269375291537,67.63337110431189,92.36962398286192
3,4,-0.7791142502799069,418.32266788123775,43.77867314743277,122.33866605938113
3,5,656.6219921544249,592.41560259891,320.90875717405913,242.36744264109643
3,6,806.4020156676625,178.2368413561445,82.16317524613214,55.77955535312705
3,7,1100.2239491547705,131.0,51.32440619539943,39.2446315236179
3,8,854.2313915346182,148.9663802563312,72.55402680259806,52.79081048383867
3,9,926.3590027304036,127.0,45.02875647377664,41.0
5,1,301.31679804467325,375.5713820746836,71.67884882093705,115.92986622653416
5,2,324.1772415587898,310.9770287003856,73.87370701471951,78.31434658547914
5,3,964.4421760703842,352.8642683531891,68.53142093070437,93.84168671029636
5,4,-1.328209865735193,419.1172639329121,43.12044959129969,120.80805955615028
5,5,660.4176406712115,591.9027640504047,313.54469376876966,236.38489390171424
5,6,805.422449791499,178.02356147847553,82.5433577053567,56.02467918257889
5,7,1100.1075633569415,131.0,51.03865002414341,39.02625902368692
5,8,854.5065299771018,148.90169145911025,72.03609431624147,52.31746627330793
5,9,926.4324344101088,127.0,45.06499411593154,41.0
5,11,972.7838066922567,353.40036986294996,46.491945768652954,39.95533063512545
7,1,305.2078792710366,377.5524492394233,67.03976597377886,109.03417436219115
7,2,313.64017355579676,307.9675231688553,74.18779228355965,78.86341909044859
7,3,967.0678051502064,357.28276039409513,65.74786585665811,89.9204549504069
7,4,-1.663321540928436,419.5109763197262,42.495520771704335,119.4988847679358
7,5,661.1769081017926,588.7958935111841,313.50188485384444,236.09343985900466
7,6,803.4890725851716,177.96235704095753,83.71478158088553,56.819159055804334
7,7,1100.404963281788,131.0,51.003140917122664,38.964745668704126
7,8,854.5592483040094,148.90484141998255,71.92908268198983,52.12789159648034
7,9,926.095620446517,127.0,45.06205818463479,41.0
7,11,973.3837240609245,351.38529086757376,46.184120990719066,39.86796299457927
7,12,1224.6938164506573,301.44661675004284,43.59511580791127,53.338700520322845
9,1,305.0732317862165,375.9264532502324,68.96915191847972,113.53073306971805
9,2,306.9027200567318,306.2661012011952,76.72013089381619,81.88873653421922
9,3,969.4155540472102,358.8241628411473,63.203289330569305,86.30602811495288
9,4,-3.766425735699098,413.9334453814919,44.15506963977484,125.53827825798805
9,5,659.618940655776,584.2203581701051,315.60288308510815,237.57238709012677
9,6,803.4507518362324,179.36702010223198,82.21026292910199,55.655596411218966
9,7,1100.0446210568944,131.0,51.90750541628222,39.669843338528665
9,8,854.1359915094718,148.9188020360384,72.05283706686419,52.056450878879474
9,9,926.315302976249,127.0,45.11110207897764,41.0
9,11,973.527519652064,349.30919093726146,49.11425547297051,42.85199936750996
9,12,1223.0365198044217,300.1673722346569,46.13572744528369,56.38336502864155
11,1,306.09550955369406,376.0935877088116,68.11914483543615,113.59872539958133
11,2,304.13590810681023,309.1398450851064,72.59979167139704,77.44339024562026
11,3,970.4385041739699,358.5717150009551,62.48029709625439,85.09806150149325
11,4,-6.297105749443798,411.37050752013965,44.94924163082102,130.33577659721414
11,5,661.2662976640985,580.6136884780702,314.7205889985597,236.7689983376357
11,6,803.4219103774785,179.87408163955902,81.78327323857388,55.21675522421555
11,7,1099.920627174057,131.0,52.211768323537626,39.91755649000771
11,8,845.8715901912295,151.03292059840825,70.12298514974884,50.628138053564385
11,9,925.7035446046483,127.0,45.81113737407236,41.700335942847175
11,11,971.4519399882702,347.2667230590253,54.993633299623525,48.6984753286348
11,12,1220.457517210004,298.35401654463794,49.62253522285914,60.901247096609325
13,1,308.07643791734387,375.44154393960105,69.32953182380697,116.43723187247485
13,2,300.16060586919906,309.6132295093879,70.67564915865006,75.00005441028281
13,3,973.0869410042126,361.24061723542445,59.64524982554599,80.5236670966529
13,4,-9.428481043626114,410.49533380982257,44.311091289780194,132.73585517845322
13,5,663.5980635038757,578.7435268008643,313.654187987755,235.85558194792168
13,6,803.3694724525931,180.0431934211766,81.77747306939614,55.059259197398944
13,7,1099.8801800049525,131.0,52.30463206057425,40.0042495187636
13,8,842.7816851570503,151.7972943415981,70.40232316635138,50.8130929650915
13,9,925.8211934648526,127.00000000000001,46.07487368400655,41.948601325192115
13,11,968.8654439482813,344.58987537303256,60.77163907575175,54.730867343107036
13,12,1218.91490904732,297.73221510223823,50.767670639832886,62.46946045457315
15,1,310.6233963748834,374.5191274675047,70.08800979459625,118.1553472452606
15,2,296.6455412256274,303.54948205260393,53.16551166545315,55.406284445817505
15,3,974.7612136943485,362.4588001121781,58.41300159486718,78.86007532645516
15,4,-10.590394623306072,408.9174515717989,43.43887819389283,134.89405382149698
15,5,666.8231082033525,571.326926244542,309.1369088438008,232.1557266295173
15,6,802.9947584730239,180.09252176668187,81.85469364554604,55.003746699281635
15,7,1099.7773955997632,130.3207032595669,53.18698826137938,40.71093393254529
15,8,841.3705769933861,152.05547252409627,70.5970148151008,50.88699343581027
15,9,925.4998710326921,127.00000000000001,46.228370554450066,42.03365831990668
15,11,967.11070400475,342.30541467477184,67.00668519320266,61.51730560209427
15,12,1217.331827298478,297.5591704249431,52.551997263818976,64.94074184618961
17,1,310.920011139423,370.81476204517367,72.91121135684654,124.16331105046527
